Chunk_ID,Country_KR,Country_Code,PDF_File,Page,Chunk_On_Page,Sector_Tag,Text,Text_Length,Extraction_Method,Source_SHA256,Content_SHA256,Citation,Duplicate_Text_Count,Valid_Chunk
CPS-PHL-p31-01,필리핀,PHL,PHL.pdf,31,1,기술환경에너지,"□ 기후변화ㆍ환경 분야 사업명 필리핀 팜팡가지역 통합재난위험감축 및 기후변화 적응사업 추진 기관 대외경제협력기금 (EDCF) 중점협력분야 기후환경분야 (기후변화대응) 홍수재해저감 인프라 구축을 통해 팜팡가주 주민 생명ž재산 보호 및 사업 목적 기후변화 적응 역량 강화 사업 지역 필리핀 루손(Luzon) 지역 및 대상 사업 기간 및 8년(‘16-’24) / 약 115백만불 (EDCF 차관한도: 약 80백만불) 예산 - ‘91년 필리핀 루손(Luzon)지역 피나투보(Pinatubo) 화산 폭발로 인해 인근 팜팡가(Pampanga), 탈락(Tarlac) 및 잠발레스(Zambales)주 저지대에 화산 사업 추진 재가 퇴적되어 홍수를 유발 배경 - 이에 필리핀 정부는 동 지역에 대한 근본적인 홍수대책수립 등을 위해 타당성조사를 요청, 완료된 타당성조사 결과(‘09.4월)를 바탕으로 필리핀 정부는 동 사업에 대해 EDCF 지원을 요청해 왔음.",471,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,2b48fe4689772260803c276176fb48b50db55aa80d8c81246b69e2fe7797e2e1,CPS 필리핀 국가협력전략 PHL.pdf p.31,1,True
CPS-PHL-p31-02,필리핀,PHL,PHL.pdf,31,2,긴급구호/취약성,"수를 유발 배경 - 이에 필리핀 정부는 동 지역에 대한 근본적인 홍수대책수립 등을 위해 타당성조사를 요청, 완료된 타당성조사 결과(‘09.4월)를 바탕으로 필리핀 정부는 동 사업에 대해 EDCF 지원을 요청해 왔음. - 홍수통제시설 구축: 하천준설, 굴착 및 제방축조, 수문 보수 사업 내용 - 컨설팅서비스: 상세설계, 입찰지원, 시공감리 등 사업 추진 - 필리핀 팜팡가주 홍수피해 감소, 지역주민 삶의 질 향상 성과 - 동종 인프라 사업에 대한 우리기업 진출 기반 강화 사업명 필리핀 메트로 마닐라 홍수조기경보 및 모니터링 체계 구축사업 추진 기관 한국국제협력단(KOICA) 중점협력분야 기후환경 분야 사업 목적 홍수조기경보 및 모니터링체계 구축을 통한 자연재해 대응능력 제고 및 주민피해 경감 사업 지역 필리핀 (메트로 마닐라) 툴라한강 유역 및 대상 사업 기간 및 5년(‘15-’19) / 총 520만불 예산 - (재해 대응능력 제고) 필리핀은 지정학적 위치로 인해 태풍이 다수 내습하 사업 추진 며, 메트로 마닐라 지역은 특히 홍수피해가 심하지만 홍수조기경보 및 모 배경 니터링 시설이 확충되어 있지 않아, 매년 반복적인 홍수피해 발생 중으로 대응 시설 확대 및 역량 강화 제고 필요 - 홍수예경보시스템 및 모니터링 체계 구축 기본설계 수립 - 홍수분석 및 의사결정 시스템 구축 사업 내용 - 홍수 분석 및 예경보 기자재 설치 및 상황실 구축 - 초청 및 현지 연수 실시를 통한 재해예방 및 대응관리 역량강화 - (재해 대응능력 강화) 홍수예보 정확도 80% 이상 향상, 주요 범람지역 대상 사업 추진 홍수대피 여유시간 기존 대비 1시간 추가 확보, 홍수 예측 및 경보발령에 성과 소요되는 재해대응 업무처리 시간 기존 3시간 → 1시간으로 약 65% 절감 하여 재해대응 의사 결정능력 및 재해위험 저감능력 강화 등",907,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,8f13db6cca355ebdf73555b2b434c86ce5bd6c157e21928701db3b2ea74f3a09,CPS 필리핀 국가협력전략 PHL.pdf p.31,1,True
CPS-PHL-p32-01,필리핀,PHL,PHL.pdf,32,1,농림수산,"□ 지역개발 분야 사업명 필리핀 할라우강 다목적 사업 (2단계) 추진 기관 대외경제협력기금 (EDCF) 중점협력분야 농업 (지역개발) - 필리핀 서부비사야스지역 일로일로州의 관개시설 확충 및 개보수를 통한 농업 생산성 증대 사업 목적 - 관광‧양식업 등을 통한 지역경제 활성화 - 수력발전 및 상수도 공급 기반 마련 사업 지역 필리핀 (비사야스) 및 대상 사업 기간 및 12년(‘13-’25) / 총 2.6억불 (EDCF차관한도 : 2.1억불) 예산 - (낮은 농업 생산성) 필리핀의 주요 곡창지대인 서부비사야스의 주요산업은 농업으로 쌀‧사탕수수‧옥수수‧바나나 등을 생산하고 있으나, 일부 지역은 천수답에 머무르고 있는 등 관개시설 부족 및 노후화, 농업기술 부족, 재래 사업 추진 종자의 사용, 자연재해 등으로 생산성이 낮은 상태임. 배경 - (관개시설 노후화) 서부비사야스 지역의 관개면적은 관개 가능 면적의 39.9%로 전국 평균(50.1%)에 미치지 못하며, 기존 관개시설도 노후화되어 제 기능을 하지 못하고 있음. - 할라우댐(높이 106m), 할라우 조정지댐(40m), 알리부난댐(24.3m) 등 3개 댐 건설 - 도수로(81km) 건설 사업 내용 - 총 31,840ha의 관개시설 개보수(22,340ha) 및 신설(신규 9,500ha) - 컨설팅 서비스(사업관리, 상세설계, 입찰지원, 시공감리 등) - 관개시설 개보수 및 확충을 통한 농업생산성 증대, 관광‧양식업 등을 통한 사업 추진 지역경제 활성화, 수력발전 및 상수도 공급시설 확충기반 마련 성과 - 한국 건설사들의 댐 및 관개시설 건설을 위한 선진기술 전수와 필리핀 수자원 및 농업분야 개발사업에 대한 진출 확대 도모",833,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,330f30841ba1eeed7f7d87914839d005d9d8b04a8957c3ce2eeca25d2ac55a67,CPS 필리핀 국가협력전략 PHL.pdf p.32,1,True
CPS-PHL-p33-01,필리핀,PHL,PHL.pdf,33,1,보건의료,"참참고고 33 필리핀 UN SDSN Index < SDG별 국가 평균 점수 > □ SDGs 이행 랭킹 : 95위(163개국 중) ㅇ 국가 점수(총점) : 66.6점 수치 등 동 수치 등 동 지표 지표 (연도) 급 향 (연도) 급 향 SDG 1 SDG 5 빈곤선 $1.90/일 이하 인구 비율(%) 4.5(‘22) ↑ 현대적 방식의 가족계획 피임율 56.0(‘17) → 빈곤선 $3.20/일 이하 인구 비율(%) 25.3(‘22) → (%, 15~49세 여성) SDG 2 여:남 평균 교육연수 비율(%) 104.3(‘19) ↑ 5세 미만 발육 부진 아동 비율(%) 30.3(‘18) → 여:남 노동시장 참여율(%) 63.6(‘20) ↓ 5세 미만 저체중 아동 비율(%) 5.6(‘18) → 여성 국회의원 비율(%) 28.0(‘20) → 성인 비만율, BMI ≥ 30 (%) 6.4(‘16) ↑ SDG 6 영양단계(2-3점, 높을수록 악화) 2.2(‘17) ↑ 기본적인 식수 서비스 이용 인구(%) 94.1(‘20) ↑ 곡물수확량(t/ha) 3.7(‘18) ↑ 지속가능한 질소관리지수 기본적인 위생 서비스 이용 인구(%) 82.3(‘20) ↑ 0.8(‘15) ↓ (0-1.41점, 높을수록 악화) 담수 취수율(%) 28.7(‘18) 위험한 살충제 수출(톤/100만명당) 7.6 (’19) 인공폐수 처리 비율(%) 0.7(‘18) SDG 3 수입에 내재된 물 소비량(m³/명) 421.7(‘18) 모성사망건수(출생아 100,000명당) 121(‘17) ↗ SDG 7 신생아 사망건수(출생아 1,000명당) 12.6(‘20) ↑ 전기 접근율(%) 95.6(‘19) ↑ 5세 미만 사망건수(출생아 1,000명당) 26.4(‘20) ↑ 취사 시 청정연료 및 기술 접근가능 인구(%) 47.4(‘19) → 결핵 발병건수(인구 10만명당) 539.0(‘20) → 신규 HIV 감염건수(비감염자1,000명당) 0.2(‘20) ↑ 난방·전력생산을 위한 연료 연소시 1.4(‘19) → 탄소 배출량(MtCO₂/TWh) 30~70세 성인 심혈관계 질환",1024,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,25752995a96f7078512948e1667d52bdfec60b4cf3f6a6ec6c84419782cad468,CPS 필리핀 국가협력전략 PHL.pdf p.33,1,True
CPS-PHL-p33-02,필리핀,PHL,PHL.pdf,33,2,교육,"0만명당) 539.0(‘20) → 신규 HIV 감염건수(비감염자1,000명당) 0.2(‘20) ↑ 난방·전력생산을 위한 연료 연소시 1.4(‘19) → 탄소 배출량(MtCO₂/TWh) 30~70세 성인 심혈관계 질환, 암, 당뇨, 24.5(‘19) → 만성 호흡기질환 연령표준화 사망률(%) 총 에너지 공급량중 재생가능에너지 비중 34.0(‘19) ↑ 대기오염 기인 사망건수(인구 10만명당) 185(‘16) SDG 8 교통사고 사망건수인구 10만명당) 12.0(‘19) ↓ 조정 GDP 성장률(%)(소득 수준 감안) -3.8(‘20) 출생 시 기대수명(년) 70.4(‘19) → 현대적 노예 피해자(인구 1,000명당) 7.7(‘18) 15-19세 청소년 출산율(1,000명당) 36.4(‘18) ↑ 15세 이상 성인 금융계좌 보유 비율(%) 34.5(‘17) → 전문인력 주치 출산 비율(%) 84.4(‘17) 실업률(경제활동인구 대비 %) 2.3(‘22) ↑ 영아 WHO 권고 예방접종율(%) 71(‘20) ↑ 근본적인 노동자의 권리 효과적 보편적 의료보장 서비스 보장지수(0-100점) 55(‘19) ↗ 0.4(‘20) → 보장(0-1, 낮을수록 보장 낮음) 주관적 웰빙(0-10점) 6.0(‘21) ↑ 수입에 내재된 치명적인 사고 건수 SDG 4 0.1(‘15) ↑ (인구 100,000명당) 초등학교 취학 전 유아교육 서비스 이용률(%) 86.3(‘19) ↑ 순초등학교 취학률(%) 96.9(‘19) ↓ 중학교 졸업률(%) 83.1(‘19) ↗ 문해율(%, 15~24세) 98.4(‘19) ↑",785,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,99d2e961b33831cb50b26a105dd45d29cc71db8833ece00c4a13a30f44193db7,CPS 필리핀 국가협력전략 PHL.pdf p.33,1,True
CPS-PHL-p34-01,필리핀,PHL,PHL.pdf,34,1,교육,"수치 등 동 수치 등 동 지표 지표 (연도) 급 향 (연도) 급 향 SDG 9 SDG 15 인터넷 이용 인구 비율(%) 49.8(‘20) ↗ 생물다양성 유지에 중요하여 실시한 41.6(‘20) → 육지보호 평균면적(%) 모바일광대역 가입자 수(인구 100명당) 67.2(‘19) ↑ 물류성능지수 생물다양성 유지에 중요하여 실시한 2.7(‘18) ↑ 49.8(‘20) → (무역 및 운송 인프라(1-5점)) 담수보호 평균면적(%) 타임지 고등교육대학 순위(0-100점) 25.7(‘22) 멸종위기종 적색목록(0-1점, 낮을수록 악화) 0.7(‘21) ↓ 과학기술저널 논문 수(인구 1,000명당) 0.1(‘20) → 영구 산림파괴 0.3(‘20) ↑ 연구개발비(GDP 대비 %) 0.2(‘15) (삼림면적 대비 %, 5년 평균) SDG 10 수입에 내재된 육상 및 담수 생물 0.1(‘18) 최상위소득 감안 지니계수 42.3(‘18) ↗ 다양성 위협 건수(인구 100만 명당) 팔마 비율(소득 상위 10% 소득점유율을 2.3(‘18) SDG 16 하위 40% 인구의 소득점유율로 나눈 값) 고의에 의한 살인 수(인구 10만 명당) 4.4(‘19) ↑ SDG 11 빈민가에 거주하는 도시 인구 비율(%) 44.3(‘18) ↓ 밤중에 홀로 걸을 때 안전하다고 59.2(‘19) ↗ 느끼는 인구 비율(%) 도시 미세먼지의 연평균 수준 16.9(‘19) ↑ 재산권(1-7점, 낮을수록 악화) 4.4(‘20) ↑ 상수도 접근성(도시인구 대비 %) 82.3(‘20) ↗ 대중교통 만족도 (%) 62.0(‘21) ↓ 출생신고 비율(%, 5세 미만) 91.8(‘20) SDG 12 부패인식지수(0-100점) 33(‘21) ↓ 도시 고형 폐기물(kg/명/일) 0.4(‘16) 아동노동 비율(%, 5~14세) N/A 전자 폐기물(kg/명) 3.9(‘19) 주요 재래식무기 수출 상품 생산시 아황산가스 배출량(kg/명) 5.0(18) 0.0(‘20) (인구 100,000명당) 수입에 내재된 아황산가스 배출량(kg/명) 0.9(‘18) 언론자유지수(0",1024,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,78647d62bd1b5e4fb5b0b0e438192e984a023e85ec652b32e2b1fd86a9eb748a,CPS 필리핀 국가협력전략 PHL.pdf p.34,1,True
CPS-PHL-p34-02,필리핀,PHL,PHL.pdf,34,2,공공행정,"명) 3.9(‘19) 주요 재래식무기 수출 상품 생산시 아황산가스 배출량(kg/명) 5.0(18) 0.0(‘20) (인구 100,000명당) 수입에 내재된 아황산가스 배출량(kg/명) 0.9(‘18) 언론자유지수(0-100점, 0점 최고) 45.6(‘21) ↓ 상품 생산시 질소 배출량(kg/명) 4.2(‘15) ↑ 적정부담 가능한 정의의 접근성 수입에 내재된 인한 질소 배출량(kg/명) 0.6(‘15) ↑ 0.5(‘20) ↑ (0-1점, 높을수록 접근 용이) 플라스틱 폐기물 수출(Kg/명) 0.8(‘’20) SDG 17 SDG 13 보건 및 교육 분야 정부지출 화석 연료 연소 및 시멘트 생산 기인 4.9(‘19) → 1.2(‘20) ↑ (GDP 대비 %) 탄소 배출량(tCO₂/명) 수입에 내재된 관련 탄소 배출량(tCO₂/명) 0.3(‘18) ↑ 보조금을 제외한 정부의 수익(세입) 16.1(‘19) → (GDP 대비 %) 화석연료 수출 관련 탄소 배출량(kg/명) 140.4(‘20) SDG 14 조세피난처 점수(0-100점, 높을수록 악화) 0.0(‘19) 생물다양성에서 중요한 보호해양지역 통계 성과지수(0-100점, 낮을수록 악화) 75.7(‘19) ↑ 38.0(‘20) → 평균면적(%) 해양건강지수: 깨끗한 물 점수 54.2(‘20) → (낮음 0-100 높음) 과도하게 개발된 지역이나 파괴된 12.5(‘18) ↑ 어장에서 잡힌 어획량(전체 어획량 중 %) 저인망 또는 준설기를 통해 잡힌 3.4(‘18) ↑ 어획량(%) 어획된 수산물 중 폐기량(%) 1.0(‘18) ↑ 수입에 내재된 해양 생물다양성 위협 0.0(‘18) (인구 100만 명당) *등급 : 주요 위협 / 상당한 위협 / 위협 잔존 / : SDG 달성 *동향 : ↓ 감소중 / → 정체중 / ↗ 점차 개선중 / ↑ SDG 성취 혹은 발전중 / 정보無",916,pdfplumber,579e710ad8cdef1dfc311b05be14a2dab15b590a255ce50afe708cb60f066a07,743787922309a35489fd78e89736dc9cb164df66f17f9c289ac760ae3557c3d0,CPS 필리핀 국가협력전략 PHL.pdf p.34,1,True
CPS-PRY-p02-01,파라과이,PRY,PRY.pdf,2,1,공공행정,"1. 파라과이의 중요성 0 파라과이의 잠재력 1- 파라과이는 남미 심장부에 위치하여 지정학적 가치가 높으며, 최근 10년간 정치•경제적 으로 안정적인 성장세를 유지하고 있는 등 향후 성장 가능성 다대 • (지정학적 가치) 남미 심장부에 위치하여 브라질 . 아르헨티나 . 볼리비 아 3국과 접경하고 있어 높은 지정학적 가치 보유 - MERCOSUR 정회원국*이며, 현재 협상중인 한-메르코수르 무역협정 타결시 양국간 무역.투자가 크게 증대할 것으로 예상 * 브라질, 아르헨티나, 우루과이, 파라과이 4개국이며, 남미인구의 70% 차지 - 다만, 아르헨티나가 지난 4월 메르코수르 무역협상 불참 선언을 한 상태이나, 나머지 회원국들은 무역협정(TA) 협상 유지 입장 • (정치.경제 성장) 지난 2013년부터 콜로라도당이 거시경제를 안정적으로 운용하며 건실한 경제성장 유지* - 적극적인 대외 경제개방정책을 통해 국가발전의 기반을 강화하여 남미의 숨은 보석으로서 향후 성장 가능성 더욱 기대 * 지난 10년 평균 경제성장률 4.8% • 파라과이의 개발협력 수요 • (거버넌스) 공공행정기관의 부패 문제* 해결이 시급하며, 사법제도 에 대한 낮은 신뢰도로 인해 제도 개선 필요성 다대 * 2016년 파라과이 부패인식지수 176개국 중 123위 차지 • (인적자원개발) 교육. 직업훈련 인프라 및 시스템 미비, 고저소득층간에 교육 격차 심화 등이 국가발전의 가장 큰 걸림돌로 평가* * 2017-2018년 세계경제포럼 국가경쟁력 평가에서 파라과이의 부적절한 교육 환경 및 시스템이 국가발전의 큰 걸림돌이라 언급 o (공공서비스) 급속한 도시화에 따른 빈부 및 지역간 격차가 심화됨에 따라, 사회기반시설 등 공공서비스 전반의 질적 향상 필요 * 종합적•체계적 발전계획 부재로 인해 급속한 도시화 및 난개발 진행중",897,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,1360d85d0cdf7c65d08ce3a03701a7353bf32b529c0349e13ca67796fa7b02b4,CPS 파라과이 국가협력전략 PRY.pdf p.2,1,True
CPS-PRY-p03-01,파라과이,PRY,PRY.pdf,3,1,공공행정,"• 한국 뼈 파라과이 관계 • (외교관계) 62.6월 수교 • (주요 협정체결) 무역협정(81), 사증면제협정(82), 무상원조 기본협정(11) 0 (교역•투자) 최근 3년간 교역규모는 2억불대를 유지하고 있으며, 양 국간 지리적 원거리, 상대적으로 낮은 투자 관심도 등으로 대 파라 과이 직접투자 규모는 저조한 편 < 뽀 파라과이 교역•투자현황 > 구분 2015 수출(억 달러) 2016 2017 224 1.24 146 수입(억 달러) 0.20 1.04 0.99 투자(백만 달러) 1.93 0.99 0.29 ODA(억 달러) 0.12 0.08 012 호] 파라과이 ODA SWOT 분석(지원시 고려사항) Strength Weakness ※ 여타 중남미국에 비해 정치 . 경제의 안정적 성장 K 미국•일본 . EU 등 여타 공여국에 X 남미중심의 지정학적 높은 가치 비해 적은 지원 규모 X 파라과이 정부 요구 분야(전자정부, 2 개별사업 중심의 지원으로 프로젝트 대중교통, 도시개발 등)에 대한 사업/프로그램 간 연계미흡 우리의 비교우위 보유 Opportunity Threat X 높은 비중의 젊은 노동인력 보유로 (35세 이하 70%) 성장동력 다대 X 정부관료들의 부정부패, 사법권 불신 환경 등 낮은 투명성 지수 X 적극적인 대외 경제개방 정책 유지 2 지역 . 계층간 빈부 격차 및 기본 X 한국 개발협력에 대한 높은 인지도 인프라 접근성 미흡 및 선호도",707,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,62f3dc51a966888655c72c2ece0711f31297f8295c432eb48784cdb1a543f042,CPS 파라과이 국가협력전략 PRY.pdf p.3,1,True
CPS-PRY-p04-01,파라과이,PRY,PRY.pdf,4,1,공공행정,"11. 수원국 분석 1 수원국의 국가개발전략 • 파라과이 정부는 2014년 국가개발계획(El Plan Nacional de Desarrollo : Paraguay 2030) 발표 0 헌법 177조에 따라 공공분야에 대해 의무준수 효력을 갖고 있음. 0 총 12개 세부전략으로 구성 - 3대 전략목표(Axis) : 4 빈곤감축 및 사회개발 1 포용적 경제성장 _ 세계로의 편입 - 4개 범분야 목표(Line) : A 평등한기회 A 효율적이고 투명한 공공행정 1 국토개발 4 환경 지속가능성 • Abdo 현 정부는 국가개발계획을 보완하여 공표 예정이었으나, COVID19 사태로 지연되고 있는 관계로 기존 국가개발계획을 공식 유지 파라과이 국가개발계획(PND 2030) 세부목표 연계도 범분야 목표(Line) 국가개발계획 세부전략 A 평등한 B. 효율적이고 기회 투명한 C. 국토개발 D. 환경지속가능성 공공행정 1. 빈곤감축 포괄적 및 사회개발 공평한 사회개발 양질의 공공서비스 제공 지방정부로의 지속가능하고 발전 적절한 거주환경 전략목표 !!. 포용적 취약계층 생산부문의 (Avis) 경제성장 인적자원 지원 경쟁력 혁신 지방화 및 환경자원 활용 및 사회보장 다각화 통한 경제적 성장 II. 세계로의 국내외 이주민에 투자유치 및 지역경제로의 지속가능한 환경 편입 동등한 기회보장 국가 이미지 향상 통합 구축 ㅁ (SDGs 이행) 2018년 6월 파라과이 정부가 공개한 SDGs 자발적 이행보고서(Informe Nacional Voluntario)는 SDGs 이행을 위한 파라과이의 제도와 17개 목표에 대한 협력 현황 등 포함",797,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,9569f756231a336f6e67da8ed9b2d80b19ffda163c49e76c67b0b1fa39c3971b,CPS 파라과이 국가협력전략 PRY.pdf p.4,1,True
CPS-PRY-p05-01,파라과이,PRY,PRY.pdf,5,1,공공행정,"• 파라과이 국가개발계획과 SDGs 목표별 연계성을 분석하고, 각 부처에서 추진중인 정책•제도가 SDGs 달성에 기여하는 바를 제시 (평가지표 포함) 피라과이 국가개발계획(PND 2030과 관련 SDGS 전략목표(Avis) 관련 SDGS 범분야 목표(inel 관련 SDGS 1. 빈곤감축 및 사회개발 SDG 1,23,46 A 평등한 기회 SDG 5 B. 효율적이고 투명한 11. 포용적 경제성장 SDG 8 9 10. 12 공공행정 SDG 16 II. 세계로의 편입 SDG 17 C 국토개발 SDG 11 D. 환경지속가능성 SDG 7. 13 14. 15 자료 : Gobierno Nacional de Paraguay(2018). 2019년 CPS 중간평가보고서 발췌 2 수원체계 및 공여국 협력체계 0 수원 체계 0 파라과이 대외원조 수원정책과 조정을 위한 최고의사결정기관은 대통령실로, 사회내각(Gabinete Social de la Presidencia de la Repiblica, GSP), 외교부(Ministerio de Relaciones Exteriores, MRE), 재무부(Ministerio de Hacienda, MH) 및 기획청(Secretaria Tecnica de Planificacion, STP) 등 4개 부처가 무. 유상원조 관련기관으로 역할을 담당함. * 외교부(MRE), 재무부(MH) : 원조 관련 정책결정과 관련된 업무 담당 * 기획청(STP) : 총괄실무기관으로서 수원계획 수립, 실행, 평가 및 공여국과 수원기관 간 조정 역할을 담당하며, 공여기관 및 자금종류에 따라 재무부 및 국회승인 절차 필요 - 4",808,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,701f3b7b12771b646cb3b11104d7eef5842891e7c64f7fb921d7f48b1be1bc03,CPS 파라과이 국가협력전략 PRY.pdf p.5,1,True
CPS-PRY-p06-01,파라과이,PRY,PRY.pdf,6,1,공공행정,"< 신규 원조사업 승인절차> (사업부처) 사업 수요 제출 사업부처에 결과 통보 부적합 수요의 경우 (기획청) 수요 검토 후 외교부 이관 (기획청) (외교부) 공식 검토 의견 제시 공여기관과 협의 진행 및 협약 제결 (재무부) 보도 출입이 협의 (외교부, 재무부) 해당 사업 관련 법안 및 법적 검토 사업부처 예산 확보 여부 로 갈음 승인 필요 여부 검토 (재무부) 예산안 국회 제출 (행정부) 최종 승인 및 관련 법령 공표 (재무부) 예산집행 허가 및 사업비 송금 (재무부 및 사업부처) 기획청에 사업시작 통보 • 원조 협업 체계 o (협업체계부재) 파라과이에는 다수의 공여기관이 활발히 활동중에 있으나, 정부와 원조기관 간 협의체(Grupo de Cooperantes)가 부재 함에 따라, 공여국-수원국 및 공여국·공여국 간 협력은 모두 개별 접촉을 통해 진행중임. - 단, STP측에서 각 공여기관의 원조현황을 공유하기 위해 원조 정보 웹페이지 '공여기관 지도(Mapa de Cooperante)를 개설했으나, 아직 여러 정보들이 제대로 구축되어 있지 않은 상태임.",542,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,049906f6a92d906a6f2172bc1ae17ee1f09c09a470f866eec847b723222d70a2,CPS 파라과이 국가협력전략 PRY.pdf p.6,1,True
CPS-PRY-p07-01,파라과이,PRY,PRY.pdf,7,1,공공행정,"111. 우리나라의 지원계획 1 기본 방향 파라과이 CPS 빈곤감축, 불평등 완화 및 경제성장 토대 마련을 통한 추진목표 파라과이의 지속가능한 경제사회 발전 및 포용적 성장 기여 국가개발계획 2014-2030 지식경제에 기반을 둔 경쟁력과 남미 최고의 사회개발을 갖춘 (Plan Nacional de 개방적이고 지속가능하며 사회적 정의가 실현되는 투명하고 Desamollo Paraguay 민주적인 복지국가 건설 2014- 2030) •ICT 기반 공공행정 경쟁력 제고 및 교육 접근성 강화 한국의 지원목표 • 종합적•체계적 교통체계 구축 지원 및 교통 인프라 향상 • 물 관리 및 보건의료 서비스 접근성 강화 • 지속가능한 생태도시 구현 및 가족농 소농의 자립역량 강화 공공행정 • 행정의 투명성 및 효율성 제고, 공공서비스 질적 향상을 분야 위한 정부공공기관 역량 강화 • 디지털 중심 행정관리 시스템 및 제도 개선 • 종합적이고 체계적인 교통시설 구축계획 수립 및 교통체계 교통 구축 지원을 통한 도시의 균형 발전 지원 분야 • 지속가능한 교통체계 구축 및 교통인프라 사업 시행역량 강화를 위한 전문 인력 역량 강화 보건 • 보건의료 시설 개선 및 의료인력 역량 강화 분야 • 취약계층 보건의료서비스 접근성 및 경쟁력 강화 • 통합적•효율적 도시계획 수립•도시개발 전담 조직 설립 등으 지역개발 지원을 통한 고용창출 및 경제 활성화 지원 분야 • 가족농•소농 대상 농가 소득증대 및 참여적 농촌개발을 통한 지역사회 역량 강화",744,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,e045fbec3bcb77e74557f08c149dcdbeaf7550ec131e61ed33c8d2f8c6bf880d,CPS 파라과이 국가협력전략 PRY.pdf p.7,1,True
CPS-PRY-p08-01,파라과이,PRY,PRY.pdf,8,1,공공행정,"• 지원 목표 0 : 파라과이 국가개발계획(PAD) 2014-2030 제시하는 3대 전략 축인 1 빈곤감축 및 사회개발 A 포용적 경제성장 A 세계로의 편입 노력 체계적으로 지원 • 중점협력분야별 선정사유 • (공공행정) A 공공행정기관 효율성 및 공공서비스 품질 개선 필요 1 * 파라과이는 WEF(World Economic Forum) 국가경쟁력 보고서(2019년) 상의 141개 국가) 중 디지털 기술(134위), 부패지수(113위)에서 최하위권 > 전자정부 등 디지털을 활용한 공공행정 현대화 • (교통) 교통 인프라 수준이 여전히 낙후된 편이며, 관리 역량도 미흡하여 수출과 외자 유치는 물론 지역 간 원활한 이동과 균형발전 어려움 * 파라과이의 교통 인프라 경쟁력은 WEFWorld Economic Forum) 국가경쟁력 보고서 (2019년) 상의 141개 국가 중 99위로 하위권 > 지역 간 및 도시 내 이동성•접근성 개선을 통한 운송 물류 시스템 확충 및 효율성 제고 0 (보건) 보건의료 시설, 의료인력 역량 및 공공 의료서비스 수준이 여전히 미흡한 상태 -> 보건의료 시설 개선, 의료인력 역량 및 보건의료 서비스 경쟁력 강화 • (지역개발) 지역별 • 도농 간 • 계층별 개발격차 심화, 도시화의 급격 한 진전으로 인한 도시의 외연적 확산 대응과 부족한 주택문제 해소 에 대한 국가 우선과제 지원 -> 가족농·소농의 자립역량강화, 종합적•체계적 도시개발계획 수립 및 이행 역량 강화 • (중점협력분야 선정기준) 파라과이 국가개발계획 및 개발수요, 한국의 비교우위 상호 호혜적 발전 가능성, 지원 제약요인, 기 지원 사업 성과와의 연계, 타 공여국과의 원조조화 및 분야 간 연계성 등을 고려 • (지원방안) 파라과이의 개발수요, 우리의 원조역량, 기지원 사업의 원조효과, 타 원조기관과의 협력방안 등을 고려하여 선정, 총 지원 금액의 70%를 집중 지원 2 분야별 지원방안",947,vision-ocr:ko-KR+en-US,656b4204defe3bf271f89c02a02196bfbac84f1fd08b2792a2ae7927ad058532,3b2e49ca24d61d6786b60576cbec9b2fb1e34a5bb98d31ede32a95534bf7c3b1,CPS 파라과이 국가협력전략 PRY.pdf p.8,1,True
