Country_KR,Sector_Group,Year,Project_Count,Commitment_Raw,Disbursement_Raw
아프가니스탄,보건의료,2020,2,62051.0,62523.0
아프가니스탄,보건의료,2021,2,35143.0,37155.0
아프가니스탄,보건의료,2022,2,15368.0,13447.0
아프가니스탄,보건의료,2023,1,6519.0,6519.0
아프가니스탄,보건의료,2024,0,0.0,0.0
아프가니스탄,기술환경에너지,2019,8,102891.0,464862.0
아프가니스탄,기술환경에너지,2020,8,121299.0,122315.0
아프가니스탄,기술환경에너지,2021,3,12415.0,13127.0
아프가니스탄,기술환경에너지,2022,2,20031.0,17527.0
아프가니스탄,기술환경에너지,2023,0,0.0,0.0
아프가니스탄,기술환경에너지,2024,0,0.0,0.0
아프가니스탄,농림수산,2019,8,140642.0,132760.0
아프가니스탄,농림수산,2020,6,34986.0,35280.0
아프가니스탄,농림수산,2021,4,79811.0,84381.0
아프가니스탄,농림수산,2022,2,4028.0,3524.0
아프가니스탄,농림수산,2023,2,13038.0,13038.0
아프가니스탄,농림수산,2024,0,0.0,0.0
아프가니스탄,긴급구호/취약성,2019,0,0.0,0.0
아프가니스탄,긴급구호/취약성,2020,0,0.0,0.0
아프가니스탄,긴급구호/취약성,2021,1,30878.0,32646.0
아프가니스탄,긴급구호/취약성,2022,1,2014.0,1762.0
아프가니스탄,긴급구호/취약성,2023,1,6519.0,6519.0
아프가니스탄,긴급구호/취약성,2024,0,0.0,0.0
아프가니스탄,기타,2019,2,122747.0,117076.0
아프가니스탄,기타,2020,0,0.0,0.0
아프가니스탄,기타,2021,1,157717.0,157717.0
아프가니스탄,기타,2022,0,0.0,0.0
아프가니스탄,기타,2023,0,0.0,0.0
아프가니스탄,기타,2024,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2019,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2020,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2021,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2022,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2023,0,0.0,0.0
아프리카 지역 (미배분),공공행정,2024,0,0.0,0.0
아프리카 지역 (미배분),교육,2019,0,0.0,0.0
아프리카 지역 (미배분),교육,2020,0,0.0,0.0
아프리카 지역 (미배분),교육,2021,0,0.0,0.0
아프리카 지역 (미배분),교육,2022,0,0.0,0.0
아프리카 지역 (미배분),교육,2023,0,0.0,0.0
아프리카 지역 (미배분),교육,2024,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2019,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2020,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2021,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2022,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2023,0,0.0,0.0
아프리카 지역 (미배분),보건의료,2024,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2019,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2020,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2021,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2022,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2023,0,0.0,0.0
아프리카 지역 (미배분),기술환경에너지,2024,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2019,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2020,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2021,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2022,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2023,0,0.0,0.0
아프리카 지역 (미배분),농림수산,2024,0,0.0,0.0
아프리카 지역 (미배분),긴급구호/취약성,2019,0,0.0,0.0
아프리카 지역 (미배분),긴급구호/취약성,2020,2,5240377.0,5240377.0
아프리카 지역 (미배분),긴급구호/취약성,2021,2,9548590.0,4871838.0
아프리카 지역 (미배분),긴급구호/취약성,2022,1,0.0,506892.0
아프리카 지역 (미배분),긴급구호/취약성,2023,1,0.0,1849924.0
아프리카 지역 (미배분),긴급구호/취약성,2024,1,0.0,1.97
아프리카 지역 (미배분),기타,2019,1,6843061.0,6843061.0
아프리카 지역 (미배분),기타,2020,1,4184302.0,4184302.0
아프리카 지역 (미배분),기타,2021,1,4222545.0,4222545.0
아프리카 지역 (미배분),기타,2022,1,4788268.0,4788268.0
아프리카 지역 (미배분),기타,2023,1,3681008.0,3681008.0
아프리카 지역 (미배분),기타,2024,1,5.76,5.76
알바니아,공공행정,2019,0,0.0,0.0
알바니아,공공행정,2020,1,4828.0,4828.0
알바니아,공공행정,2021,0,0.0,0.0
알바니아,공공행정,2022,1,26328.0,26328.0
알바니아,공공행정,2023,0,0.0,0.0
알바니아,공공행정,2024,0,0.0,0.0
알바니아,교육,2019,0,0.0,0.0
알바니아,교육,2020,0,0.0,0.0
알바니아,교육,2021,0,0.0,0.0
알바니아,교육,2022,0,0.0,0.0
알바니아,교육,2023,0,0.0,0.0
알바니아,교육,2024,0,0.0,0.0
알바니아,보건의료,2019,0,0.0,0.0
알바니아,보건의료,2020,0,0.0,0.0
알바니아,보건의료,2021,0,0.0,0.0
알바니아,보건의료,2022,0,0.0,0.0
알바니아,보건의료,2023,0,0.0,0.0
알바니아,보건의료,2024,0,0.0,0.0
알바니아,기술환경에너지,2019,0,0.0,0.0
알바니아,기술환경에너지,2020,0,0.0,0.0
알바니아,기술환경에너지,2021,0,0.0,0.0
알바니아,기술환경에너지,2022,0,0.0,0.0
알바니아,기술환경에너지,2023,0,0.0,0.0
알바니아,기술환경에너지,2024,0,0.0,0.0
알바니아,농림수산,2019,0,0.0,0.0
알바니아,농림수산,2020,0,0.0,0.0
알바니아,농림수산,2021,0,0.0,0.0
알바니아,농림수산,2022,0,0.0,0.0
알바니아,농림수산,2023,0,0.0,0.0
알바니아,농림수산,2024,0,0.0,0.0
알바니아,긴급구호/취약성,2019,0,0.0,0.0
알바니아,긴급구호/취약성,2020,0,0.0,0.0
알바니아,긴급구호/취약성,2021,0,0.0,0.0
알바니아,긴급구호/취약성,2022,0,0.0,0.0
알바니아,긴급구호/취약성,2023,0,0.0,0.0
알바니아,긴급구호/취약성,2024,0,0.0,0.0
알바니아,기타,2019,0,0.0,0.0
알바니아,기타,2020,0,0.0,0.0
알바니아,기타,2021,0,0.0,0.0
알바니아,기타,2022,0,0.0,0.0
알바니아,기타,2023,0,0.0,0.0
알바니아,기타,2024,0,0.0,0.0
알제리,공공행정,2019,9,6623923.0,118097.0
알제리,공공행정,2020,7,61870.0,62190.0
알제리,공공행정,2021,6,194403.0,201259.0
알제리,공공행정,2022,6,225008.0,288613.0
알제리,공공행정,2023,5,32594.0,626432.0
알제리,공공행정,2024,6,0.06,0.64
알제리,교육,2019,0,0.0,0.0
알제리,교육,2020,0,0.0,0.0
알제리,교육,2021,3,259631.0,261399.0
알제리,교육,2022,1,2014.0,1762.0
알제리,교육,2023,2,134611.0,134611.0
알제리,교육,2024,0,0.0,0.0
알제리,보건의료,2019,0,0.0,0.0
알제리,보건의료,2020,0,0.0,0.0
알제리,보건의료,2021,0,0.0,0.0
알제리,보건의료,2022,0,0.0,0.0
알제리,보건의료,2023,0,0.0,0.0
알제리,보건의료,2024,2,0.03,0.03
알제리,기술환경에너지,2019,6,197421.0,187084.0
알제리,기술환경에너지,2020,3,39871.0,40205.0
알제리,기술환경에너지,2021,3,7508150.0,8618.0
알제리,기술환경에너지,2022,3,89360.0,415752.0
알제리,기술환경에너지,2023,6,5537269.0,1083731.0
알제리,기술환경에너지,2024,6,0.06,2.37
알제리,농림수산,2019,7,48115.0,1914177.0
알제리,농림수산,2020,5,589871.0,524384.0
알제리,농림수산,2021,3,216001.0,194312.0
알제리,농림수산,2022,2,6677.0,589968.0
알제리,농림수산,2023,1,0.0,69949.0
알제리,농림수산,2024,2,0.01,0.07
알제리,긴급구호/취약성,2019,0,0.0,0.0
알제리,긴급구호/취약성,2020,0,0.0,0.0
알제리,긴급구호/취약성,2021,0,0.0,0.0
알제리,긴급구호/취약성,2022,0,0.0,0.0
알제리,긴급구호/취약성,2023,1,21055.0,21055.0
알제리,긴급구호/취약성,2024,0,0.0,0.0
알제리,기타,2019,3,197647.0,197647.0
알제리,기타,2020,2,65786.0,65786.0
알제리,기타,2021,3,407582.0,407582.0
알제리,기타,2022,3,210001.0,210001.0
알제리,기타,2023,2,58270.0,58270.0
알제리,기타,2024,1,0.09,0.09
앙골라,공공행정,2019,1,12813.0,12813.0
앙골라,공공행정,2020,1,172675.0,172675.0
앙골라,공공행정,2021,1,195149.0,195149.0
앙골라,공공행정,2022,1,193045.0,193045.0
앙골라,공공행정,2023,1,152452.0,152452.0
앙골라,공공행정,2024,1,0.0,0.0
앙골라,교육,2019,0,0.0,0.0
앙골라,교육,2020,0,0.0,0.0
앙골라,교육,2021,1,30878.0,32646.0
앙골라,교육,2022,2,5762014.0,476630.0
앙골라,교육,2023,2,6519.0,1118786.0
앙골라,교육,2024,1,0.0,1.94
앙골라,보건의료,2019,0,0.0,0.0
앙골라,보건의료,2020,0,0.0,0.0
앙골라,보건의료,2021,0,0.0,0.0
앙골라,보건의료,2022,0,0.0,0.0
앙골라,보건의료,2023,0,0.0,0.0
앙골라,보건의료,2024,1,0.4,0.4
앙골라,기술환경에너지,2019,0,0.0,0.0
앙골라,기술환경에너지,2020,0,0.0,0.0
앙골라,기술환경에너지,2021,0,0.0,0.0
앙골라,기술환경에너지,2022,0,0.0,0.0
앙골라,기술환경에너지,2023,0,0.0,0.0
앙골라,기술환경에너지,2024,0,0.0,0.0
앙골라,농림수산,2019,0,0.0,0.0
앙골라,농림수산,2020,0,0.0,0.0
앙골라,농림수산,2021,0,0.0,0.0
앙골라,농림수산,2022,0,0.0,0.0
앙골라,농림수산,2023,0,0.0,0.0
앙골라,농림수산,2024,0,0.0,0.0
앙골라,긴급구호/취약성,2019,0,0.0,0.0
앙골라,긴급구호/취약성,2020,0,0.0,0.0
앙골라,긴급구호/취약성,2021,0,0.0,0.0
앙골라,긴급구호/취약성,2022,0,0.0,0.0
앙골라,긴급구호/취약성,2023,0,0.0,0.0
앙골라,긴급구호/취약성,2024,1,0.01,0.01
앙골라,기타,2019,0,0.0,0.0
앙골라,기타,2020,0,0.0,0.0
앙골라,기타,2021,0,0.0,0.0
앙골라,기타,2022,0,0.0,0.0
앙골라,기타,2023,0,0.0,0.0
앙골라,기타,2024,0,0.0,0.0
에리트레아,공공행정,2019,0,0.0,0.0
에리트레아,공공행정,2020,0,0.0,0.0
에리트레아,공공행정,2021,0,0.0,0.0
에리트레아,공공행정,2022,0,0.0,0.0
에리트레아,공공행정,2023,0,0.0,0.0
에리트레아,공공행정,2024,1,0.0,0.0
에리트레아,교육,2019,0,0.0,0.0
에리트레아,교육,2020,0,0.0,0.0
에리트레아,교육,2021,0,0.0,0.0
에리트레아,교육,2022,0,0.0,0.0
에리트레아,교육,2023,0,0.0,0.0
에리트레아,교육,2024,0,0.0,0.0
에리트레아,보건의료,2019,0,0.0,0.0
에리트레아,보건의료,2020,0,0.0,0.0
에리트레아,보건의료,2021,0,0.0,0.0
에리트레아,보건의료,2022,0,0.0,0.0
에리트레아,보건의료,2023,0,0.0,0.0
에리트레아,보건의료,2024,0,0.0,0.0
에리트레아,기술환경에너지,2019,0,0.0,0.0
에리트레아,기술환경에너지,2020,0,0.0,0.0
에리트레아,기술환경에너지,2021,0,0.0,0.0
에리트레아,기술환경에너지,2022,0,0.0,0.0
에리트레아,기술환경에너지,2023,0,0.0,0.0
에리트레아,기술환경에너지,2024,0,0.0,0.0
에리트레아,농림수산,2019,0,0.0,0.0
에리트레아,농림수산,2020,0,0.0,0.0
에리트레아,농림수산,2021,0,0.0,0.0
에리트레아,농림수산,2022,0,0.0,0.0
에리트레아,농림수산,2023,0,0.0,0.0
에리트레아,농림수산,2024,0,0.0,0.0
에리트레아,긴급구호/취약성,2019,0,0.0,0.0
에리트레아,긴급구호/취약성,2020,0,0.0,0.0
에리트레아,긴급구호/취약성,2021,0,0.0,0.0
에리트레아,긴급구호/취약성,2022,0,0.0,0.0
에리트레아,긴급구호/취약성,2023,0,0.0,0.0
에리트레아,긴급구호/취약성,2024,0,0.0,0.0
에리트레아,기타,2019,0,0.0,0.0
에리트레아,기타,2020,0,0.0,0.0
에리트레아,기타,2021,0,0.0,0.0
에리트레아,기타,2022,0,0.0,0.0
에리트레아,기타,2023,0,0.0,0.0
에리트레아,기타,2024,0,0.0,0.0
에스와티니,공공행정,2019,1,14806.0,14806.0
에스와티니,공공행정,2020,1,102273.0,102273.0
에스와티니,공공행정,2021,2,210817.0,165869.0
에스와티니,공공행정,2022,2,136372.0,175234.0
에스와티니,공공행정,2023,3,70648.0,70648.0
에스와티니,공공행정,2024,2,0.03,0.03
에스와티니,교육,2019,0,0.0,0.0
에스와티니,교육,2020,0,0.0,0.0
에스와티니,교육,2021,0,0.0,0.0
에스와티니,교육,2022,0,0.0,0.0
에스와티니,교육,2023,2,159112.0,159112.0
에스와티니,교육,2024,0,0.0,0.0
에스와티니,보건의료,2019,0,0.0,0.0
에스와티니,보건의료,2020,0,0.0,0.0
에스와티니,보건의료,2021,0,0.0,0.0
에스와티니,보건의료,2022,0,0.0,0.0
에스와티니,보건의료,2023,1,75918.0,75918.0
에스와티니,보건의료,2024,1,0.14,0.14
에스와티니,기술환경에너지,2019,0,0.0,0.0
에스와티니,기술환경에너지,2020,0,0.0,0.0
에스와티니,기술환경에너지,2021,0,0.0,0.0
에스와티니,기술환경에너지,2022,0,0.0,0.0
에스와티니,기술환경에너지,2023,0,0.0,0.0
에스와티니,기술환경에너지,2024,0,0.0,0.0
에스와티니,농림수산,2019,0,0.0,0.0
에스와티니,농림수산,2020,0,0.0,0.0
에스와티니,농림수산,2021,0,0.0,0.0
에스와티니,농림수산,2022,0,0.0,0.0
에스와티니,농림수산,2023,0,0.0,0.0
에스와티니,농림수산,2024,0,0.0,0.0
에스와티니,긴급구호/취약성,2019,0,0.0,0.0
에스와티니,긴급구호/취약성,2020,0,0.0,0.0
에스와티니,긴급구호/취약성,2021,0,0.0,0.0
에스와티니,긴급구호/취약성,2022,0,0.0,0.0
에스와티니,긴급구호/취약성,2023,0,0.0,0.0
에스와티니,긴급구호/취약성,2024,1,0.03,0.03
에스와티니,기타,2019,0,0.0,0.0
에스와티니,기타,2020,0,0.0,0.0
에스와티니,기타,2021,0,0.0,0.0
에스와티니,기타,2022,0,0.0,0.0
에스와티니,기타,2023,0,0.0,0.0
에스와티니,기타,2024,0,0.0,0.0
에콰도르,공공행정,2019,20,925951.0,908806.0
에콰도르,공공행정,2020,15,603846.0,604834.0
에콰도르,공공행정,2021,11,785295.0,789154.0
에콰도르,공공행정,2022,10,339127.0,329873.0
에콰도르,공공행정,2023,10,637521.0,615294.0
에콰도르,공공행정,2024,11,0.18,0.2
에콰도르,교육,2019,13,1296514.0,1294461.0
에콰도르,교육,2020,11,632473.0,632765.0
에콰도르,교육,2021,7,375635.0,379639.0
에콰도르,교육,2022,9,206609.0,202021.0
에콰도르,교육,2023,10,455201.0,455201.0
에콰도르,교육,2024,8,0.26,0.26
에콰도르,보건의료,2019,5,499960.0,1506411.0
에콰도르,보건의료,2020,5,232098.0,232154.0
에콰도르,보건의료,2021,3,146738.0,147083.0
에콰도르,보건의료,2022,3,147043.0,143794.0
에콰도르,보건의료,2023,4,567986.0,567986.0
에콰도르,보건의료,2024,3,0.03,0.03
에콰도르,기술환경에너지,2019,26,1608100.0,1711097.0
에콰도르,기술환경에너지,2020,15,13658192.0,1084501.0
에콰도르,기술환경에너지,2021,12,411459.0,1487660.0
에콰도르,기술환경에너지,2022,21,9638658.0,2816842.0
에콰도르,기술환경에너지,2023,17,7819316.0,1765554.0
에콰도르,기술환경에너지,2024,22,0.82,3.22
에콰도르,농림수산,2019,9,339682.0,334061.0
에콰도르,농림수산,2020,6,102642.0,103116.0
에콰도르,농림수산,2021,3,45047.0,47627.0
에콰도르,농림수산,2022,3,34683.0,30347.0
에콰도르,농림수산,2023,5,81564.0,81564.0
에콰도르,농림수산,2024,2,0.02,0.02
에콰도르,긴급구호/취약성,2019,2,456359.0,456359.0
에콰도르,긴급구호/취약성,2020,2,375840.0,375840.0
에콰도르,긴급구호/취약성,2021,1,56862.0,56862.0
에콰도르,긴급구호/취약성,2022,0,0.0,0.0
에콰도르,긴급구호/취약성,2023,1,37720.0,37720.0
에콰도르,긴급구호/취약성,2024,1,0.07,0.07
에콰도르,기타,2019,5,673928.0,671440.0
에콰도르,기타,2020,5,317425.0,317759.0
에콰도르,기타,2021,5,822467.0,826471.0
에콰도르,기타,2022,5,576500.0,568665.0
에콰도르,기타,2023,4,381807.0,381807.0
에콰도르,기타,2024,5,0.97,0.97
에티오피아,공공행정,2019,19,669565.0,657080.0
에티오피아,공공행정,2020,20,10678769.0,2759171.0
에티오피아,공공행정,2021,17,372007.0,1055277.0
에티오피아,공공행정,2022,12,530825.0,1392683.0
에티오피아,공공행정,2023,4,67120.0,1779449.0
에티오피아,공공행정,2024,4,0.45,1.16
에티오피아,교육,2019,19,12775876.0,5040419.0
에티오피아,교육,2020,12,9135604.0,3522960.0
에티오피아,교육,2021,7,818113.0,2059653.0
에티오피아,교육,2022,6,627051.0,5223482.0
에티오피아,교육,2023,7,712413.0,6114823.0
에티오피아,교육,2024,11,0.53,2.12
에티오피아,보건의료,2019,9,832238.0,2405187.0
에티오피아,보건의료,2020,8,2011076.0,1842718.0
에티오피아,보건의료,2021,6,2039869.0,3811710.0
에티오피아,보건의료,2022,5,380323.0,1020496.0
에티오피아,보건의료,2023,3,393016.0,1049220.0
에티오피아,보건의료,2024,3,1.59,1.08
에티오피아,기술환경에너지,2019,17,773660.0,1307946.0
에티오피아,기술환경에너지,2020,8,400843.0,2261889.0
에티오피아,기술환경에너지,2021,7,10020565.0,1482291.0
에티오피아,기술환경에너지,2022,5,26708.0,1796987.0
에티오피아,기술환경에너지,2023,3,53584.0,2267389.0
에티오피아,기술환경에너지,2024,1,0.0,2.83
에티오피아,농림수산,2019,11,178394.0,6471226.0
에티오피아,농림수산,2020,10,1432411.0,2264488.0
에티오피아,농림수산,2021,10,10107921.0,4648327.0
에티오피아,농림수산,2022,8,108870.0,1969298.0
에티오피아,농림수산,2023,5,10214761.0,922497.0
에티오피아,농림수산,2024,4,10.06,1.34
에티오피아,긴급구호/취약성,2019,1,103460.0,103460.0
에티오피아,긴급구호/취약성,2020,3,4953734.0,4953734.0
에티오피아,긴급구호/취약성,2021,2,110636.0,112404.0
에티오피아,긴급구호/취약성,2022,2,14151.0,13899.0
에티오피아,긴급구호/취약성,2023,2,135843.0,135843.0
에티오피아,긴급구호/취약성,2024,1,0.14,0.14
에티오피아,기타,2019,5,12785770.0,2936774.0
에티오피아,기타,2020,4,420564.0,1711901.0
에티오피아,기타,2021,6,1398280.0,2515759.0
에티오피아,기타,2022,6,10891291.0,2769584.0
에티오피아,기타,2023,5,590812.0,3039632.0
에티오피아,기타,2024,5,0.68,2.74
엘살바도르,공공행정,2019,9,5816284.0,1130524.0
엘살바도르,공공행정,2020,5,236153.0,1602445.0
엘살바도르,공공행정,2021,9,6521118.0,2154854.0
엘살바도르,공공행정,2022,7,243843.0,1184776.0
엘살바도르,공공행정,2023,8,101802.0,1098948.0
엘살바도르,공공행정,2024,10,0.31,0.89
엘살바도르,교육,2019,4,6566485.0,219856.0
엘살바도르,교육,2020,5,210014.0,765584.0
엘살바도르,교육,2021,5,6426795.0,1251597.0
엘살바도르,교육,2022,4,69335.0,645914.0
엘살바도르,교육,2023,3,6519.0,706180.0
엘살바도르,교육,2024,9,0.63,3.95
엘살바도르,보건의료,2019,1,0.0,161537.0
엘살바도르,보건의료,2020,1,0.0,0.0
엘살바도르,보건의료,2021,0,0.0,0.0
엘살바도르,보건의료,2022,0,0.0,0.0
엘살바도르,보건의료,2023,4,6163337.0,1099439.0
엘살바도르,보건의료,2024,5,6.21,0.68
엘살바도르,기술환경에너지,2019,3,132192.0,1140910.0
엘살바도르,기술환경에너지,2020,3,18417.0,2218075.0
엘살바도르,기술환경에너지,2021,1,50000.0,1070504.0
엘살바도르,기술환경에너지,2022,2,119025.0,115776.0
엘살바도르,기술환경에너지,2023,4,185059.0,185059.0
엘살바도르,기술환경에너지,2024,3,0.15,0.15
엘살바도르,농림수산,2019,2,16770.0,16334.0
엘살바도르,농림수산,2020,2,35739.0,35781.0
엘살바도르,농림수산,2021,1,57663.0,57663.0
엘살바도르,농림수산,2022,0,0.0,0.0
엘살바도르,농림수산,2023,0,0.0,0.0
엘살바도르,농림수산,2024,1,0.01,0.01
엘살바도르,긴급구호/취약성,2019,0,0.0,0.0
엘살바도르,긴급구호/취약성,2020,1,16663.0,16663.0
엘살바도르,긴급구호/취약성,2021,1,1308.0,1308.0
엘살바도르,긴급구호/취약성,2022,0,0.0,0.0
엘살바도르,긴급구호/취약성,2023,0,0.0,0.0
엘살바도르,긴급구호/취약성,2024,0,0.0,0.0
엘살바도르,기타,2019,1,131286.0,131286.0
엘살바도르,기타,2020,2,426452.0,427401.0
엘살바도르,기타,2021,2,299894.0,299894.0
엘살바도르,기타,2022,2,440729.0,440729.0
엘살바도르,기타,2023,2,281567.0,281567.0
엘살바도르,기타,2024,3,0.31,0.31
예멘,공공행정,2019,0,0.0,0.0
예멘,공공행정,2020,0,0.0,0.0
예멘,공공행정,2021,0,0.0,0.0
예멘,공공행정,2022,0,0.0,0.0
예멘,공공행정,2023,1,18629.0,18629.0
예멘,공공행정,2024,2,0.03,0.03
예멘,교육,2019,0,0.0,0.0
예멘,교육,2020,0,0.0,0.0
예멘,교육,2021,0,0.0,0.0
예멘,교육,2022,0,0.0,0.0
예멘,교육,2023,0,0.0,0.0
예멘,교육,2024,0,0.0,0.0
예멘,보건의료,2019,0,0.0,0.0
예멘,보건의료,2020,0,0.0,0.0
예멘,보건의료,2021,0,0.0,0.0
예멘,보건의료,2022,0,0.0,0.0
예멘,보건의료,2023,0,0.0,0.0
예멘,보건의료,2024,0,0.0,0.0
예멘,기술환경에너지,2019,0,0.0,0.0
예멘,기술환경에너지,2020,0,0.0,0.0
예멘,기술환경에너지,2021,0,0.0,0.0
예멘,기술환경에너지,2022,0,0.0,0.0
예멘,기술환경에너지,2023,1,15251.0,15251.0
예멘,기술환경에너지,2024,0,0.0,0.0
예멘,농림수산,2019,0,0.0,0.0
예멘,농림수산,2020,1,2018.0,2018.0
예멘,농림수산,2021,1,1701.0,1701.0
예멘,농림수산,2022,0,0.0,0.0
예멘,농림수산,2023,1,12590.0,12590.0
예멘,농림수산,2024,0,0.0,0.0
예멘,긴급구호/취약성,2019,0,0.0,0.0
예멘,긴급구호/취약성,2020,0,0.0,0.0
예멘,긴급구호/취약성,2021,0,0.0,0.0
예멘,긴급구호/취약성,2022,0,0.0,0.0
예멘,긴급구호/취약성,2023,1,14036.0,14036.0
예멘,긴급구호/취약성,2024,0,0.0,0.0
예멘,기타,2019,0,0.0,0.0
예멘,기타,2020,0,0.0,0.0
예멘,기타,2021,0,0.0,0.0
예멘,기타,2022,0,0.0,0.0
예멘,기타,2023,1,17229.0,17229.0
예멘,기타,2024,0,0.0,0.0
온두라스,공공행정,2019,6,204472.0,727676.0
온두라스,공공행정,2020,4,86632.0,123787.0
온두라스,공공행정,2021,2,183717.0,183717.0
온두라스,공공행정,2022,2,285521.0,285521.0
온두라스,공공행정,2023,4,287296.0,287296.0
온두라스,공공행정,2024,3,0.24,0.24
온두라스,교육,2019,7,499306.0,975866.0
온두라스,교육,2020,5,117840.0,226385.0
온두라스,교육,2021,1,0.0,324428.0
온두라스,교육,2022,1,0.0,332377.0
온두라스,교육,2023,2,454804.0,707356.0
온두라스,교육,2024,0,0.0,0.0
온두라스,보건의료,2019,2,332872.0,332872.0
온두라스,보건의료,2020,2,122964.0,122964.0
온두라스,보건의료,2021,0,0.0,0.0
온두라스,보건의료,2022,0,0.0,0.0
온두라스,보건의료,2023,0,0.0,0.0
온두라스,보건의료,2024,1,0.27,0.27
온두라스,기술환경에너지,2019,4,134093.0,134093.0
온두라스,기술환경에너지,2020,1,207435.0,207435.0
온두라스,기술환경에너지,2021,0,0.0,0.0
온두라스,기술환경에너지,2022,0,0.0,0.0
온두라스,기술환경에너지,2023,4,87116.0,87116.0
온두라스,기술환경에너지,2024,3,0.05,0.05
온두라스,농림수산,2019,3,63604.0,63064.0
온두라스,농림수산,2020,3,67356.0,67398.0
온두라스,농림수산,2021,1,49425.0,49425.0
온두라스,농림수산,2022,0,0.0,0.0
온두라스,농림수산,2023,1,6295.0,6295.0
온두라스,농림수산,2024,1,0.01,0.01
온두라스,긴급구호/취약성,2019,1,188927.0,188927.0
온두라스,긴급구호/취약성,2020,1,174199.0,174199.0
온두라스,긴급구호/취약성,2021,0,0.0,0.0
온두라스,긴급구호/취약성,2022,0,0.0,0.0
온두라스,긴급구호/취약성,2023,0,0.0,0.0
온두라스,긴급구호/취약성,2024,0,0.0,0.0
온두라스,기타,2019,2,173534.0,173430.0
온두라스,기타,2020,1,129529.0,129529.0
온두라스,기타,2021,0,0.0,0.0
온두라스,기타,2022,0,0.0,0.0
온두라스,기타,2023,1,18450.0,18450.0
온두라스,기타,2024,1,0.04,0.04
요르단,공공행정,2019,8,284601.0,284601.0
요르단,공공행정,2020,5,243100.0,243336.0
요르단,공공행정,2021,6,6999896.0,1800320.0
요르단,공공행정,2022,4,136126.0,335060.0
요르단,공공행정,2023,7,147435.0,894971.0
요르단,공공행정,2024,11,0.39,4.27
요르단,교육,2019,12,4290520.0,5821589.0
요르단,교육,2020,9,6355961.0,4493977.0
요르단,교육,2021,5,561756.0,8489574.0
요르단,교육,2022,10,391328.0,3382577.0
요르단,교육,2023,9,408014.0,759513.0
요르단,교육,2024,6,0.55,1.04
요르단,보건의료,2019,1,114806.0,114806.0
요르단,보건의료,2020,0,0.0,0.0
요르단,보건의료,2021,1,5181.0,5181.0
요르단,보건의료,2022,0,0.0,0.0
요르단,보건의료,2023,0,0.0,0.0
요르단,보건의료,2024,0,0.0,0.0
요르단,기술환경에너지,2019,6,420431.0,405909.0
요르단,기술환경에너지,2020,3,9285245.0,277970.0
요르단,기술환경에너지,2021,1,0.0,2030516.0
요르단,기술환경에너지,2022,3,9208752.0,1461986.0
요르단,기술환경에너지,2023,5,245448.0,2554501.0
요르단,기술환경에너지,2024,5,11.99,1.28
요르단,농림수산,2019,1,18351.0,18351.0
요르단,농림수산,2020,1,6055.0,6055.0
요르단,농림수산,2021,1,1701.0,1701.0
요르단,농림수산,2022,0,0.0,0.0
요르단,농림수산,2023,0,0.0,0.0
요르단,농림수산,2024,0,0.0,0.0
요르단,긴급구호/취약성,2019,1,76471.0,76471.0
요르단,긴급구호/취약성,2020,1,30741.0,30741.0
요르단,긴급구호/취약성,2021,0,0.0,0.0
요르단,긴급구호/취약성,2022,0,0.0,0.0
요르단,긴급구호/취약성,2023,2,51756.0,51756.0
요르단,긴급구호/취약성,2024,1,0.03,0.03
요르단,기타,2019,4,325538.0,325538.0
요르단,기타,2020,2,338205.0,338205.0
요르단,기타,2021,3,569689.0,569689.0
요르단,기타,2022,2,562469.0,562469.0
요르단,기타,2023,2,372358.0,372358.0
요르단,기타,2024,2,0.44,0.44
우간다,공공행정,2019,16,284700.0,271199.0
우간다,공공행정,2020,15,196089.0,197217.0
우간다,공공행정,2021,13,415584.0,419790.0
우간다,공공행정,2022,14,8185423.0,671233.0
우간다,공공행정,2023,13,512156.0,1739204.0
우간다,공공행정,2024,11,0.35,2.43
우간다,교육,2019,12,1210166.0,1204074.0
우간다,교육,2020,8,7358096.0,362166.0
우간다,교육,2021,10,12286478.0,1151618.0
우간다,교육,2022,10,376210.0,1821949.0
우간다,교육,2023,17,13078891.0,2275433.0
우간다,교육,2024,15,0.98,4.89
